rank,ticker,name,sector,weight
1,XOM,EXXON MOBIL CORP,Energy,4.84652
2,T,AT&T INC,Telecommunication Services,2.138832
3,JNJ,JOHNSON & JOHNSON,Health Care,2.095196
4,MSFT,MICROSOFT CORP,Information Technology,2.02281
5,PG,PROCTER & GAMBLE,Consumer Staples,1.987635
6,CVX,CHEVRON CORP,Energy,1.941175
7,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,1.872173
8,WMT,WALMART INC,Consumer Staples,1.677649
9,GEC,GENERAL ELECTRIC,Industrials,1.537633
10,JPM,JPMORGAN CHASE,Financials,1.438545
11,CSCO,CISCO SYSTEMS INC,Information Technology,1.409762
12,AAPL,APPLE INC,Information Technology,1.348242
13,PFE,PFIZER INC,Health Care,1.323118
14,KO,COCA-COLA,Consumer Staples,1.259991
15,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,1.235481
16,INCO,INTEL CORPORATION CORP,Information Technology,1.205567
17,GOOGL,GOOGLE INC CLASS A,Information Technology,1.20118
18,PEP,PEPSICO INC,Consumer Staples,1.153863
19,HP,HEWLETT PACKARD,Information Technology,1.106591
20,ABT,ABBOTT LABORATORIES,Health Care,1.061649
21,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,1.026876
22,ORCL,ORACLE CORP,Information Technology,0.99807
23,QCI,QUALCOMM INC,Information Technology,0.924354
24,MCD,MCDONALDS CORP,Consumer Discretionary,0.875258
25,WFC,WELLS FARGO,Financials,0.86911
26,COP,CONOCOPHILLIPS,Energy,0.834885
27,WYE,WYETH,Health Care,0.825356
28,MRK,MERCK & CO INC,Health Care,0.812061
29,AMGN,AMGEN INC,Health Care,0.737502
30,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.705748
31,GS,GOLDMAN SACHS GROUP INC,Financials,0.705182
32,SLBA,SCHLUMBERGER LTD.,Energy,0.699735
33,MON,MONSANTO,Materials,0.655898
34,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.649534
35,BAC,BANK OF AMERICA CORP,Financials,0.628846
36,BMY,BRISTOL MYERS SQUIBB,Health Care,0.625063
37,GILD,GILEAD SCIENCES INC,Health Care,0.607858
38,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.583421
39,CVS,CVS HEALTH CORP,Consumer Staples,0.576385
40,HD,HOME DEPOT INC,Consumer Discretionary,0.575443
41,CMCSA,COMCAST CORP CLASS A,Consumer Discretionary,0.566029
42,MRK,MERCK & CO INC,Health Care,0.551774
43,MMM,3M,Industrials,0.496986
44,LLY,ELI LILLY,Health Care,0.486709
45,DIS,WALT DISNEY,Consumer Discretionary,0.485682
46,MO,ALTRIA GROUP INC,Consumer Staples,0.476873
47,MDT,MEDTRONIC PLC,Health Care,0.474803
48,KFT,KRAFT FOODS INC A,Consumer Staples,0.47188
49,BK,BANK OF NEW YORK MELLON CORP,Financials,0.467669
50,BAX,BAXTER INTERNATIONAL INC,Health Care,0.453021
51,EXC,EXELON CORP,Utilities,0.430505
52,CL,COLGATE-PALMOLIVE,Consumer Staples,0.426036
