rank,ticker,name,sector,weight
1,XOM,EXXON MOBIL CORP,Energy,3.562087
2,AAPL*,APPLE INC,Information Technology,2.675991
3,GEC,GENERAL ELECTRIC,Industrials,1.840935
4,CVX,CHEVRON CORP,Energy,1.724422
5,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,1.661022
6,MSFT,MICROSOFT CORP,Information Technology,1.652794
7,JPM,JPMORGAN CHASE,Financials,1.507454
8,PG,PROCTER & GAMBLE,Consumer Staples,1.45765
9,WFC*,WELLS FARGO,Financials,1.398479
10,JNJ,JOHNSON & JOHNSON,Health Care,1.393567
11,T,AT&T INC,Telecommunication Services,1.385272
12,PFE,PFIZER INC,Health Care,1.272828
13,GOOGL,GOOGLE INC CLASS A,Information Technology,1.263648
14,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.247382
15,KO,COCA-COLA,Consumer Staples,1.225861
16,BAC,BANK OF AMERICA CORP,Financials,1.190279
17,0R01,CITIGROUP INC,Financials,1.122869
18,SLBA,SCHLUMBERGER LTD.,Energy,1.052718
19,ORCL,ORACLE CORP,Information Technology,1.051816
20,INCO,INTEL CORPORATION CORP,Information Technology,0.989109
21,COP,CONOCOPHILLIPS,Energy,0.944912
22,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.94078
23,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,0.861962
24,CSCO,CISCO SYSTEMS INC,Information Technology,0.849647
25,WMT,WALMART INC,Consumer Staples,0.841063
26,PEP,PEPSICO INC,Consumer Staples,0.830128
27,MRK,MERCK & CO INC,Health Care,0.828755
28,HPQ,HEWLETT PACKARD,Information Technology,0.817173
29,QCI,QUALCOMM INC,Information Technology,0.79604
30,GS,GOLDMAN SACHS GROUP INC,Financials,0.69155
31,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.684343
32,DIS,WALT DISNEY,Consumer Discretionary,0.684062
33,MCD,MCDONALDS CORP,Consumer Discretionary,0.660371
34,UTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.637117
35,ABT,ABBOTT LABORATORIES,Health Care,0.614098
36,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.602773
37,CMCSA,COMCAST CORP CLASS A,Consumer Discretionary,0.59361
38,MMM,3M,Industrials,0.544531
39,CAT,CATERPILLAR INC,Industrials,0.539567
40,AMZN,AMAZON COM INC,Consumer Discretionary,0.507491
41,HD,HOME DEPOT INC,Consumer Discretionary,0.507164
42,F,FORD MOTOR,Consumer Discretionary,0.465706
43,EMC,EMC CORP,Information Technology,0.463031
44,KFT,KRAFT FOODS INC A,Consumer Staples,0.459347
45,USB,US BANCORP,Financials,0.439339
46,MO,ALTRIA GROUP INC,Consumer Staples,0.437471
47,BA,BOEING,Industrials,0.43629
48,DD,E I DU PONT DE NEMOURS,Materials,0.413698
49,FCX*,FREEPORT MCMORAN INC,Materials,0.411847
50,AMGN,AMGEN INC,Health Care,0.400544
51,APA,APA CORP,Energy,0.393351
52,UNP,UNION PACIFIC CORP,Industrials,0.388602
53,UNH,UNITEDHEALTH GROUP INC,Health Care,0.386818
54,AEC1,AMERICAN EXPRESS,Financials,0.376862
55,ALD,HONEYWELL INTERNATIONAL INC,Industrials,0.373141
56,CVS,CVS HEALTH CORP,Consumer Staples,0.371012
57,EMR,EMERSON ELECTRIC,Industrials,0.370861
58,MS,MORGAN STANLEY,Financials,0.370849
59,BMY,BRISTOL MYERS SQUIBB,Health Care,0.364874
60,DOW,DOW CHEMICAL,Materials,0.356231
61,MDT,MEDTRONIC PLC,Health Care,0.356042
62,MWZ,METLIFE INC,Financials,0.354496
63,HAL,HALLIBURTON,Energy,0.352611
64,TWX*,TIME WARNER INC,Consumer Discretionary,0.349979
65,TXN,TEXAS INSTRUMENT INC,Information Technology,0.345328
66,AAZ,ANADARKO PETROLEUM CORP,Energy,0.334936
67,WAG,WALGREEN,Consumer Staples,0.331377
68,NCRA,NEWS CORP. CL A,Consumer Discretionary,0.327616
69,DVN,DEVON ENERGY CORP,Energy,0.326172
70,MON,MONSANTO,Materials,0.318482
71,EBAY,EBAY INC,Information Technology,0.317478
72,DTV,DIRECTV,Consumer Discretionary,0.31654
73,DE,DEERE,Industrials,0.315593
74,CL,COLGATE-PALMOLIVE,Consumer Staples,0.313019
75,BK,BANK OF NEW YORK MELLON CORP,Financials,0.311345
76,TGT,TARGET CORP,Consumer Discretionary,0.30732
77,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.298273
78,GLW,CORNING INC,Information Technology,0.297656
79,VISA,VISA INC,Information Technology,0.294003
80,MRO,MARATHON OIL CORP,Energy,0.290832
81,LLY,ELI LILLY,Health Care,0.289649
82,NKE,NIKE INC CLASS B,Consumer Discretionary,0.281124
83,NOV,NOV INC,Energy,0.275769
84,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.267947
85,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.267045
86,SPG,SIMON PROPERTY GROUP REIT INC,Financials,0.266201
87,SO,SOUTHERN,Utilities,0.263976
88,PRU*,PRUDENTIAL FINANCIAL INC,Financials,0.263907
89,GILD,GILEAD SCIENCES INC,Health Care,0.261371
90,BAX,BAXTER INTERNATIONAL INC,Health Care,0.255817
91,BHI,BAKER HUGHES INC,Energy,0.253137
92,PX,PRAXAIR INC,Materials,0.251502
93,ESRX,EXPRESS SCRIPTS INC.,Health Care,0.244727
94,GD,GENERAL DYNAMICS CORP,Industrials,0.237504
95,EOG,EOG RESOURCES INC,Energy,0.235692
96,FDX,FEDEX CORP,Industrials,0.233941
97,CSX,CSX CORP,Industrials,0.230785
98,8686,AFLAC INC,Financials,0.229148
99,EXC,EXELON CORP,Utilities,0.228154
100,JCI,JOHNSON CONTROLS INC,Consumer Discretionary,0.227301
101,NEM,NEWMONT,Materials,0.225109
102,DHR,DANAHER CORP,Industrials,0.224173
103,VIAB,VIACOM INC CLASS B,Consumer Discretionary,0.22306
104,KMB,KIMBERLY CLARK CORP,Consumer Staples,0.222015
105,ITW,ILLINOIS TOOL INC,Industrials,0.22163
106,DELL,DELL INC.,Information Technology,0.21946
107,D,DOMINION ENERGY INC,Utilities,0.218839
108,MHS,MEDCO HEALTH SOLUTIONS INC,Health Care,0.216115
109,ANTM,WELLPOINT INC,Health Care,0.215991
110,HES,HESS CORP,Energy,0.215723
111,PA9,TRAVELERS COMPANIES INC,Financials,0.215107
112,T3W1,TIME WARNER CABLE-A,Consumer Discretionary,0.212147
113,CELG,CELGENE CORP,Health Care,0.206445
114,ADP,AUTOMATIC DATA PROCESSING INC,Information Technology,0.203585
115,SBUX,STARBUCKS CORP,Consumer Discretionary,0.201951
116,NSC,NORFOLK SOUTHERN CORP,Industrials,0.196906
117,DUK,DUKE ENERGY CORP.,Utilities,0.19688
118,GIS,GENERAL MILLS INC,Consumer Staples,0.196318
119,ADM*,ARCHER DANIELS MIDLAND,Consumer Staples,0.196127
120,YUM,YUM BRANDS INC,Consumer Discretionary,0.194875
121,LOM,LOCKHEED MARTIN CORP,Industrials,0.19301
122,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,0.192574
123,MA,MASTERCARD INC CLASS A,Information Technology,0.19246
124,CHK,CHESAPEAKE ENERGY CORP,Energy,0.1923
125,NEE,NEXTERA ENERGY INC,Utilities,0.190424
126,JNPR,JUNIPER NETWORKS INC,Information Technology,0.190064
127,AG4,ALLERGAN,Health Care,0.18831
128,COF,CAPITAL ONE FINANCIAL CORP,Financials,0.187771
129,STT,STATE STREET CORP,Financials,0.185499
130,PCLN,BOOKING HOLDINGS INC,Consumer Discretionary,0.183968
131,TYC,TYCO INTERNATIONAL LTD,Industrials,0.183224
132,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.183164
133,AMAT,APPLIED MATERIAL INC,Information Technology,0.181256
134,SYK,STRYKER CORP,Health Care,0.178383
135,AMT,AMERICAN TOWER CORP.,Telecommunication Services,0.177791
136,CB,ACE LTD,Financials,0.177221
137,AABA,ALTABA INC,Information Technology,0.176487
138,MX4A,CME GROUP INC CLASS A,Financials,0.172232
139,PCP,PRECISION CASTPARTS CORP,Industrials,0.166952
140,MCK,MCKESSON CORP,Health Care,0.165678
141,CMI,CUMMINS INC,Industrials,0.165132
142,TJX,TJX INC,Consumer Discretionary,0.162988
143,APD,AIR PRODUCTS AND CHEMICALS INC,Materials,0.162758
144,GENZ,GENZYME CORP.,Health Care,0.161365
145,NTH,NORTHROP GRUMMAN CORP,Industrials,0.160763
146,TFC,TRUIST FINANCIAL CORP,Financials,0.158106
147,SWG,CHARLES SCHWAB CORP,Financials,0.155355
148,BRCM,BROADCOM CORP CLASS A,Information Technology,0.15499
