rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,2.891245
2,XOM,EXXON MOBIL CORP,Energy,2.528038
3,MSFT,MICROSOFT CORP,Information Technology,1.6855
4,GOOGL,GOOGLE INC CLASS A,Information Technology,1.635559
5,JNJ,JOHNSON & JOHNSON,Health Care,1.630769
6,GEC,GENERAL ELECTRIC,Industrials,1.624033
7,CVX,CHEVRON CORP,Energy,1.566963
8,PG,PROCTER & GAMBLE,Consumer Staples,1.381933
9,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.363832
10,WFC,WELLS FARGO,Financials,1.332751
11,JPM,JPMORGAN CHASE,Financials,1.298817
12,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,1.272848
13,PFE,PFIZER INC,Health Care,1.268765
14,T,AT&T INC,Telecommunication Services,1.199005
15,BAC,BANK OF AMERICA CORP,Financials,0.989647
16,C,CITIGROUP INC,Financials,0.984741
17,KO,COCA-COLA,Consumer Staples,0.964031
18,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.935544
19,MRK,MERCK & CO INC,Health Care,0.930036
20,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,0.891316
21,CSCO,CISCO SYSTEMS INC,Information Technology,0.838201
22,PEP,PEPSICO INC,Consumer Staples,0.818433
23,WMT,WALMART INC,Consumer Staples,0.803624
24,ORCL,ORACLE CORP,Information Technology,0.789521
25,CMCSA,COMCAST CORP CLASS A,Consumer Discretionary,0.788276
26,SLBA,SCHLUMBERGER LTD.,Energy,0.780448
27,AMZN,AMAZON COM INC,Consumer Discretionary,0.772312
28,QCI,QUALCOMM INC,Information Technology,0.771336
29,INCO,INTEL CORPORATION CORP,Information Technology,0.762236
30,HD,HOME DEPOT INC,Consumer Discretionary,0.72528
31,DIS,WALT DISNEY,Consumer Discretionary,0.715218
32,VISA,VISA INC,Information Technology,0.658486
33,GILD,GILEAD SCIENCES INC,Health Care,0.64206
34,MCD,MCDONALDS CORP,Consumer Discretionary,0.642008
35,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.607526
36,COP,CONOCOPHILLIPS,Energy,0.567481
37,AMGN,AMGEN INC,Health Care,0.562927
38,BA,BOEING,Industrials,0.544415
39,MMM,3M,Industrials,0.517551
40,BMY,BRISTOL MYERS SQUIBB,Health Care,0.508605
41,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.503131
42,UNH,UNITEDHEALTH GROUP INC,Health Care,0.486004
43,UNP,UNION PACIFIC CORP,Industrials,0.480987
44,AIG,AMERICAN INTERNATIONAL GROUP INC,Financials,0.479256
45,ABBV,ABBVIE INC,Health Care,0.473387
46,AEC1,AMERICAN EXPRESS,Financials,0.467736
47,MA,MASTERCARD INC CLASS A,Information Technology,0.465943
48,CVS,CVS HEALTH CORP,Consumer Staples,0.465341
49,MO,ALTRIA GROUP INC,Consumer Staples,0.459606
50,USB,US BANCORP,Financials,0.449116
51,FOXA,TWENTY FIRST CENTURY FOX INC CLASS,Consumer Discretionary,0.444162
52,F,FORD MOTOR,Consumer Discretionary,0.443656
53,GS,GOLDMAN SACHS GROUP INC,Financials,0.441106
54,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.440659
55,ALD,HONEYWELL INTERNATIONAL INC,Industrials,0.435059
56,EBAY,EBAY INC,Information Technology,0.433893
57,CELG,CELGENE CORP,Health Care,0.4226
58,DIS,TIME WARNER INC,Consumer Discretionary,0.404157
59,SBUX,STARBUCKS CORP,Consumer Discretionary,0.386065
60,BIIB,BIOGEN INC,Health Care,0.381968
61,KTF,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,0.373474
62,MON,MONSANTO,Materials,0.371424
63,NKE,NIKE INC CLASS B,Consumer Discretionary,0.362648
64,DD,E I DU PONT DE NEMOURS,Materials,0.360981
65,EMC,EMC CORP,Information Technology,0.355039
66,MDT,MEDTRONIC PLC,Health Care,0.354563
67,CAT,CATERPILLAR INC,Industrials,0.354065
68,MWZ,METLIFE INC,Financials,0.350962
69,CL,COLGATE-PALMOLIVE,Consumer Staples,0.348854
70,PCLN,BOOKING HOLDINGS INC,Consumer Discretionary,0.347549
71,ABT,ABBOTT LABORATORIES,Health Care,0.344324
72,4XS,EXPRESS SCRIPTS HOLDING,Health Care,0.335779
73,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.335579
74,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.334272
75,LLY,ELI LILLY,Health Care,0.333094
76,ACN,ACCENTURE PLC CLASS A,Information Technology,0.316997
77,DUK,DUKE ENERGY CORP,Utilities,0.314678
78,WAG,WALGREEN,Consumer Staples,0.312234
79,AAZ,ANADARKO PETROLEUM CORP,Energy,0.312053
80,DOW,DOW CHEMICAL,Materials,0.310221
81,EMR,EMERSON ELECTRIC,Industrials,0.3086
82,EOG,EOG RESOURCES INC,Energy,0.307823
83,SPG,SIMON PROPERTY GROUP REIT INC,Financials,0.307075
84,TXN,TEXAS INSTRUMENT INC,Information Technology,0.296013
85,DHR,DANAHER CORP,Industrials,0.276804
86,HAL,HALLIBURTON,Energy,0.271783
87,TGT,TARGET CORP,Consumer Discretionary,0.269545
88,TJX,TJX INC,Consumer Discretionary,0.269235
89,HP,HEWLETT PACKARD,Information Technology,0.269151
90,COF,CAPITAL ONE FINANCIAL CORP,Financials,0.268592
91,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.257053
92,MS,MORGAN STANLEY,Financials,0.250164
93,PARA,VIACOM INC CLASS B,Consumer Discretionary,0.242137
94,PRU,PRUDENTIAL FINANCIAL INC,Financials,0.242055
95,D,DOMINION ENERGY INC,Utilities,0.241498
96,KMB,KIMBERLY CLARK CORP,Consumer Staples,0.240916
97,SO,SOUTHERN,Utilities,0.240226
98,BAX,BAXTER INTERNATIONAL INC,Health Care,0.238015
99,LIN,PRAXAIR INC,Materials,0.236602
100,PSX,PHILLIPS,Energy,0.235845
101,ADP,AUTOMATIC DATA PROCESSING INC,Information Technology,0.233284
102,BK,BANK OF NEW YORK MELLON CORP,Financials,0.231858
103,LOM,LOCKHEED MARTIN CORP,Industrials,0.229534
104,APA,APA CORP,Energy,0.229503
105,FCX,FREEPORT MCMORAN INC,Materials,0.229187
106,BLK,BLACKROCK INC,Financials,0.227511
107,NEE,NEXTERA ENERGY INC,Utilities,0.22724
108,FDX,FEDEX CORP,Industrials,0.226355
109,GM,GENERAL MOTORS,Consumer Discretionary,0.225995
110,NOV,NOV INC,Energy,0.222915
111,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.22177
112,PCP,PRECISION CASTPARTS CORP,Industrials,0.220761
113,LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,0.219011
114,ETN,EATON PLC,Industrials,0.217774
