rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,4.531019
2,XOM,EXXON MOBIL CORP,Energy,3.11734
3,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,1.880028
4,MSFT,MICROSOFT CORP,Information Technology,1.833588
5,T,AT&T INC,Telecommunication Services,1.704048
6,GEC,GENERAL ELECTRIC,Industrials,1.699094
7,CVX,CHEVRON CORP,Energy,1.634828
8,PG,PROCTER & GAMBLE,Consumer Staples,1.44317
9,JNJ,JOHNSON & JOHNSON,Health Care,1.441523
10,KO,COCA-COLA,Consumer Staples,1.422626
11,WFC,WELLS FARGO,Financials,1.421604
12,PFE,PFIZER INC,Health Care,1.386779
13,GOOGL,GOOGLE INC CLASS A,Information Technology,1.239083
14,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,1.223993
15,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.173653
16,INCO,INTEL CORPORATION CORP,Information Technology,1.085887
17,JPM,JPMORGAN CHASE,Financials,1.064436
18,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,0.993139
19,WMT,WALMART INC,Consumer Staples,0.966977
20,MRK,MERCK & CO INC,Health Care,0.962212
21,PEP,PEPSICO INC,Consumer Staples,0.896378
22,ORCL,ORACLE CORP,Information Technology,0.87282
23,ABT,ABBOTT LABORATORIES,Health Care,0.817207
24,QCI,QUALCOMM INC,Information Technology,0.815354
25,MCD,MCDONALDS CORP,Consumer Discretionary,0.765413
26,CSCO,CISCO SYSTEMS INC,Information Technology,0.739798
27,SLBA,SCHLUMBERGER LTD.,Energy,0.709592
28,DIS,WALT DISNEY,Consumer Discretionary,0.68912
29,BAC,BANK OF AMERICA CORP,Financials,0.663508
30,CMCSA,COMCAST CORP CLASS A,Consumer Discretionary,0.655704
31,C,CITIGROUP INC,Financials,0.653047
32,AMZN,AMAZON COM INC,Consumer Discretionary,0.651961
33,HD,HOME DEPOT INC,Consumer Discretionary,0.63977
34,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.604317
35,KFT,KRAFT FOODS INC A,Consumer Staples,0.569188
36,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.567354
37,COP,CONOCOPHILLIPS,Energy,0.561445
38,MO,ALTRIA GROUP INC,Consumer Staples,0.553875
39,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.540777
40,USB,US BANCORP,Financials,0.500034
41,MMM,3M,Industrials,0.493118
42,CVS,CVS HEALTH CORP,Consumer Staples,0.49229
43,UNH,UNITEDHEALTH GROUP INC,Health Care,0.49018
44,VISA,VISA INC,Information Technology,0.48201
45,CAT,CATERPILLAR INC,Industrials,0.477226
46,AEC1,AMERICAN EXPRESS,Financials,0.476559
47,BMY,BRISTOL MYERS SQUIBB,Health Care,0.473388
48,AMGN,AMGEN INC,Health Care,0.462782
49,UNP,UNION PACIFIC CORP,Industrials,0.449824
50,BA,BOEING,Industrials,0.436615
51,EMC,EMC CORP,Information Technology,0.411859
52,GS,GOLDMAN SACHS GROUP INC,Financials,0.398364
53,CL,COLGATE-PALMOLIVE,Consumer Staples,0.396516
54,SPG,SIMON PROPERTY GROUP REIT INC,Financials,0.379989
55,DD,E I DU PONT DE NEMOURS,Materials,0.378417
56,EBAY,EBAY INC,Information Technology,0.377535
57,HP,HEWLETT PACKARD,Information Technology,0.377005
58,MA,MASTERCARD INC CLASS A,Information Technology,0.363349
59,ALD,HONEYWELL INTERNATIONAL INC,Industrials,0.362991
60,LLY,ELI LILLY,Health Care,0.351715
61,4XS,EXPRESS SCRIPTS HOLDING,Health Care,0.350806
62,SBUX,STARBUCKS CORP,Consumer Discretionary,0.347827
63,MON,MONSANTO,Materials,0.347653
64,NCRA,NEWS CORP. CL A,Consumer Discretionary,0.347594
65,F,FORD MOTOR,Consumer Discretionary,0.33758
66,SO,SOUTHERN,Utilities,0.334658
67,NKE,NIKE INC CLASS B,Consumer Discretionary,0.33408
68,TGT,TARGET CORP,Consumer Discretionary,0.327163
69,MDT,MEDTRONIC PLC,Health Care,0.322463
70,GILD,GILEAD SCIENCES INC,Health Care,0.318227
71,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.316077
72,ACN,ACCENTURE PLC CLASS A,Information Technology,0.31083
73,DOW,DOW CHEMICAL,Materials,0.309668
74,EMR,EMERSON ELECTRIC,Industrials,0.288963
75,DIS,TIME WARNER INC,Consumer Discretionary,0.281209
76,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.278934
77,TXN,TEXAS INSTRUMENT INC,Information Technology,0.274332
78,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.272657
79,YUM,YUM BRANDS INC,Consumer Discretionary,0.272605
80,TJX,TJX INC,Consumer Discretionary,0.26921
81,LIN,PRAXAIR INC,Materials,0.266756
82,EXC,EXELON CORP,Utilities,0.264862
83,APA,APA CORP,Energy,0.263128
84,KMB,KIMBERLY CLARK CORP,Consumer Staples,0.262592
85,BIIB,BIOGEN INC,Health Care,0.262361
86,PCLN,BOOKING HOLDINGS INC,Consumer Discretionary,0.262106
87,MWZ,METLIFE INC,Financials,0.260542
88,AAZ,ANADARKO PETROLEUM CORP,Energy,0.255776
89,FCX,FREEPORT MCMORAN INC,Materials,0.255528
90,DTV,DIRECTV,Consumer Discretionary,0.252967
91,CELG,CELGENE CORP,Health Care,0.252
92,DHR,DANAHER CORP,Industrials,0.249906
93,DE,DEERE,Industrials,0.249802
94,D,DOMINION ENERGY INC,Utilities,0.249499
95,DUK,DUKE ENERGY CORP.,Utilities,0.246829
96,COF,CAPITAL ONE FINANCIAL CORP,Financials,0.238958
97,BAX,BAXTER INTERNATIONAL INC,Health Care,0.238717
98,NOV,NOV INC,Energy,0.238289
99,FDX,FEDEX CORP,Industrials,0.235646
100,HAL,HALLIBURTON,Energy,0.23321
101,AG4,ALLERGAN,Health Care,0.230968
102,NEE,NEXTERA ENERGY INC,Utilities,0.22872
103,ITW,ILLINOIS TOOL INC,Industrials,0.228358
104,EOG,EOG RESOURCES INC,Energy,0.224607
105,WAG,WALGREEN,Consumer Staples,0.224091
106,PARA,VIACOM INC CLASS B,Consumer Discretionary,0.216828
107,ADP,AUTOMATIC DATA PROCESSING INC,Information Technology,0.21508
108,AMT,AMERICAN TOWER REIT CORP,Financials,0.214839
