rank,ticker,name,sector,weight
1,AAPL*,APPLE INC,Information Technology,4.065209
2,XOM,EXXON MOBIL CORP,Energy,3.343262
3,MSFT,MICROSOFT CORP,Information Technology,1.916145
4,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,1.869678
5,CVX,CHEVRON CORP,Energy,1.752296
6,GEC,GENERAL ELECTRIC,Industrials,1.621707
7,PG,PROCTER & GAMBLE,Consumer Staples,1.49795
8,T,AT&T INC,Telecommunication Services,1.461717
9,JNJ,JOHNSON & JOHNSON,Health Care,1.433068
10,WFC*,WELLS FARGO,Financials,1.330546
11,PFE,PFIZER INC,Health Care,1.307859
12,KO,COCA-COLA,Consumer Staples,1.279421
13,GOOGL,GOOGLE INC CLASS A,Information Technology,1.259414
14,JPM,JPMORGAN CHASE,Financials,1.202283
15,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,1.169794
16,BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.112106
17,INCO,INTEL CORPORATION CORP,Information Technology,1.103666
18,MRK,MERCK & CO INC,Health Care,0.938098
19,ORCL,ORACLE CORP,Information Technology,0.92867
20,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,0.869988
21,CSCO,CISCO SYSTEMS INC,Information Technology,0.861754
22,QCI,QUALCOMM INC,Information Technology,0.842788
23,SLBA,SCHLUMBERGER LTD.,Energy,0.839903
24,WMT,WALMART INC,Consumer Staples,0.832043
25,COP,CONOCOPHILLIPS,Energy,0.819534
26,MCD,MCDONALDS CORP,Consumer Discretionary,0.819114
27,PEP,PEPSICO INC,Consumer Staples,0.793449
28,C,CITIGROUP INC,Financials,0.785511
29,ABT,ABBOTT LABORATORIES,Health Care,0.711081
30,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.683166
31,BAC,BANK OF AMERICA CORP,Financials,0.651377
32,CMCSA,COMCAST CORP CLASS A,Consumer Discretionary,0.645519
33,UTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.612758
34,DIS,WALT DISNEY,Consumer Discretionary,0.608263
35,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.598269
36,CAT,CATERPILLAR INC,Industrials,0.595487
37,HD,HOME DEPOT INC,Consumer Discretionary,0.5913
38,KFT,KRAFT FOODS INC A,Consumer Staples,0.542333
39,AMZN,AMAZON COM INC,Consumer Discretionary,0.527081
40,MO,ALTRIA GROUP INC,Consumer Staples,0.499103
41,MMM,3M,Industrials,0.495043
42,UNH,UNITEDHEALTH GROUP INC,Health Care,0.479193
43,VISA,VISA INC,Information Technology,0.477204
44,CVS,CVS HEALTH CORP,Consumer Staples,0.47334
