rank,ticker,name,sector,weight
1,AAPL,APPLE INC,Information Technology,3.596354
2,XOM,EXXON MOBIL CORP,Energy,2.293663
3,MSFT,MICROSOFT CORP,Information Technology,2.151407
4,JNJ,JOHNSON & JOHNSON,Health Care,1.690445
5,GE,GENERAL ELECTRIC,Industrials,1.440209
6,BRK-B,BERKSHIRE HATHAWAY INC CLASS B,Financials,1.421003
7,WFC,WELLS FARGO,Financials,1.402574
8,PG,PROCTER & GAMBLE,Consumer Staples,1.314079
9,CVX,CHEVRON CORP,Energy,1.266673
10,JPM,JPMORGAN CHASE & CO,Financials,1.265061
11,VZ,VERIZON COMMUNICATIONS INC,Telecommunication Services,1.158381
12,PFE,PFIZER INC,Health Care,1.056118
13,T,AT&T INC,Telecommunication Services,1.004802
14,BAC,BANK OF AMERICA CORP,Financials,1.003531
15,GILD,GILEAD SCIENCES INC,Health Care,0.941572
16,INTC,INTEL CORPORATION CORP,Information Technology,0.936412
17,MRK,MERCK & CO INC,Health Care,0.929469
18,KO,COCA-COLA,Consumer Staples,0.919337
19,C,CITIGROUP INC,Financials,0.902524
20,GOOGL,GOOGLE INC CLASS A,Information Technology,0.897021
21,GOOGL,GOOGLE INC CLASS C,Information Technology,0.883069
22,META,FACEBOOK CLASS A  INC,Information Technology,0.86884
23,IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,0.848219
24,PEP,PEPSICO INC,Consumer Staples,0.805866
25,DIS,WALT DISNEY,Consumer Discretionary,0.802542
26,CMCSA,COMCAST CORP CLASS A,Consumer Discretionary,0.796665
27,PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,0.773248
28,QCOM,QUALCOMM INC,Information Technology,0.731796
29,HD,HOME DEPOT INC,Consumer Discretionary,0.729928
30,SLB,SCHLUMBERGER NV,Energy,0.711305
31,ORCL,ORACLE CORP,Information Technology,0.706248
32,CSCO,CISCO SYSTEMS INC,Information Technology,0.693919
33,AMGN,AMGEN INC,Health Care,0.685108
34,WMT,WALMART INC,Consumer Staples,0.669766
35,V,VISA INC CLASS A,Information Technology,0.66096
36,AMZN,AMAZON COM INC,Consumer Discretionary,0.643603
37,UNP,UNION PACIFIC CORP,Industrials,0.581195
38,ABBV,ABBVIE INC,-,0.561742
39,MMM,3M,Industrials,0.55412
40,CVS,CVS HEALTH CORP,Consumer Staples,0.552669
41,BMY,BRISTOL MYERS SQUIBB,Health Care,0.536503
42,MO,ALTRIA GROUP INC,Consumer Staples,0.533209
43,UNH,UNITEDHEALTH GROUP INC,Health Care,0.513401
44,MCD,MCDONALDS CORP,Consumer Discretionary,0.511866
45,RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,0.506224
46,COP,CONOCOPHILLIPS,Energy,0.493338
47,CELG,CELGENE CORP,Health Care,0.47619
48,BA,BOEING,Industrials,0.465499
49,MA,MASTERCARD INC CLASS A,Information Technology,0.458442
50,AXP,AMERICAN EXPRESS,Financials,0.450219
51,GS,GOLDMAN SACHS GROUP INC,Financials,0.432876
52,USB,US BANCORP,Financials,0.426906
53,AIG,AMERICAN INTERNATIONAL GROUP INC,Financials,0.425101
54,BIIB,BIOGEN INC,Health Care,0.421589
55,HON,HONEYWELL INTERNATIONAL INC,Industrials,0.418314
56,UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,0.410371
57,OXY,OCCIDENTAL PETROLEUM CORP,Energy,0.38556
58,DIS,TIME WARNER INC,Consumer Discretionary,0.377814
59,HP,HEWLETT PACKARD,Information Technology,0.372397
60,MDT,MEDTRONIC PLC,Health Care,0.371287
61,ABT,ABBOTT LABORATORIES,Health Care,0.364518
62,NKE,NIKE INC CLASS B,Consumer Discretionary,0.363632
63,LLY,ELI LILLY,Health Care,0.362685
64,FOXA,TWENTY FIRST CENTURY FOX INC CLASS,Consumer Discretionary,0.361167
65,AGN,ALLERGAN PLC,-,0.356704
66,CAT,CATERPILLAR INC,Industrials,0.354117
67,PCLN,BOOKING HOLDINGS INC,Consumer Discretionary,0.352038
68,DD,E I DU PONT DE NEMOURS,Materials,0.351976
69,MET,METLIFE INC,Financials,0.339263
70,MON,MONSANTO,Materials,0.335603
71,MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,-,0.330588
72,EBAY,EBAY INC,Information Technology,0.329786
73,COST,COSTCO WHOLESALE CORP,Consumer Staples,0.325134
74,EMC,EMC CORP,Information Technology,0.324139
75,DUK,DUKE ENERGY CORP,Utilities,0.323105
76,CL,COLGATE-PALMOLIVE,Consumer Staples,0.319325
77,ESRX,EXPRESS SCRIPTS HOLDING,Health Care,0.318475
78,SBUX,STARBUCKS CORP,Consumer Discretionary,0.315654
79,WAG,WALGREEN,Consumer Staples,0.314306
80,AGN,ALLERGAN INC,-,0.314143
81,LOW,LOWES COMPANIES INC,Consumer Discretionary,0.31403
82,SPG,SIMON PROPERTY GROUP REIT INC,Financials,0.309785
83,DOW,DOW CHEMICAL,Materials,0.308374
84,F,FORD MOTOR CO,Consumer Discretionary,0.303909
85,MS,MORGAN STANLEY,Financials,0.297664
86,TXN,TEXAS INSTRUMENT INC,Information Technology,0.294838
87,EOG,EOG RESOURCES INC,Energy,0.289378
88,LMT,LOCKHEED MARTIN CORP,Industrials,0.285878
89,ACN,ACCENTURE PLC CLASS A,Information Technology,0.284805
90,DHR,DANAHER CORP,Industrials,0.272558
91,MCK,MCKESSON CORP,Health Care,0.262023
92,TMO,THERMO FISHER SCIENTIFIC INC,Health Care,0.260824
93,HAL,HALLIBURTON,Energy,0.260805
94,PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,0.259698
95,COF,CAPITAL ONE FINANCIAL CORP,Financials,0.258385
96,APC,ANADARKO PETROLEUM CORP,Energy,0.25827
97,EMR,EMERSON ELECTRIC,Industrials,0.248636
98,FDX,FEDEX CORP,Industrials,0.247133
99,GD,GENERAL DYNAMICS CORP,Industrials,0.246827
100,PSX,PHILLIPS,Energy,0.244013
101,TJX,TJX INC,Consumer Discretionary,0.244006
102,BK,BANK OF NEW YORK MELLON CORP,Financials,0.243674
103,NEE,NEXTERA ENERGY INC,Utilities,0.243183
104,DTV,DIRECTV,Consumer Discretionary,0.242432
105,BLK,BLACKROCK INC,Financials,0.239262
106,KMB,KIMBERLY CLARK CORP,Consumer Staples,0.237618
107,,ALTABA INC,Information Technology,0.236883
108,GM,GENERAL MOTORS,Consumer Discretionary,0.235382
109,COV,COVIDIEN,Health Care,0.232241
110,D,DOMINION ENERGY INC,Utilities,0.231044
111,SO,SOUTHERN,Utilities,0.230942
112,CHTR,TIME WARNER CABLE INC,Consumer Discretionary,0.228066
113,PRU,PRUDENTIAL FINANCIAL INC,Financials,0.226521
114,ADP,AUTOMATIC DATA PROCESSING INC,Information Technology,0.218724
115,TGT,TARGET CORP,Consumer Discretionary,0.217882
116,LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,0.216686
117,AMT,AMERICAN TOWER REIT CORP,Financials,0.214824
118,BAX,BAXTER INTERNATIONAL INC,Health Care,0.211301
119,ALXN,ALEXION PHARMACEUTICALS INC,Health Care,0.210562
120,WMB,WILLIAMS INC,Energy,0.207644
121,CRM,SALESFORCE.COM INC,Information Technology,0.204866
122,LIN,PRAXAIR INC,Materials,0.204629
123,CB,ACE LTD,Financials,0.204092
124,CSX,CSX CORP,Industrials,0.198085
125,MU,MICRON TECHNOLOGY INC,Information Technology,0.19707
126,ELV,WELLPOINT INC,Health Care,0.193241
127,NSC,NORFOLK SOUTHERN CORP,Industrials,0.190467
128,TRV,TRAVELERS COMPANIES INC,Financials,0.190038
129,DAL,DELTA AIR LINES INC,Industrials,0.188612
130,KRFT,KRAFT FOODS GROUP INC,Consumer Staples,0.186129
131,ITW,ILLINOIS TOOL INC,Industrials,0.184722
132,ADBE,ADOBE INC,Information Technology,0.184273
133,SCHW,CHARLES SCHWAB CORP,Financials,0.182885
134,ETN,EATON PLC,Industrials,0.181021
135,RTX,RAYTHEON,Industrials,0.17948
136,STT,STATE STREET CORP,Financials,0.177731
137,GIS,GENERAL MILLS INC,Consumer Staples,0.177005
138,PCP,PRECISION CASTPARTS CORP,Industrials,0.176099
139,YUM,YUM BRANDS INC,Consumer Discretionary,0.17562
140,JCI,JOHNSON CONTROLS INC,Consumer Discretionary,0.17501
141,EXC,EXELON CORP,Utilities,0.174839
142,NOV,NOV INC,Energy,0.173813
143,DE,DEERE,Industrials,0.17049
144,ADM,ARCHER DANIELS MIDLAND,-,0.168747
145,ECL,ECOLAB INC,Materials,0.166798
146,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,0.165153
147,FCX,FREEPORT MCMORAN INC,Materials,0.164696
148,MMC,MARSH & MCLENNAN INC,Financials,0.164578
149,APA,APA CORP,Energy,0.164214
150,DFS,DISCOVER FINANCIAL SERVICES,Financials,0.163851
151,AET,AETNA INC,Health Care,0.162707
152,REGN,REGENERON PHARMACEUTICALS INC,Health Care,0.161642
153,NOC,NORTHROP GRUMMAN CORP,Industrials,0.159508
154,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.158558
155,ALL,ALLSTATE CORP,Financials,0.156325
156,PPG,PPG INDUSTRIES INC,Materials,0.156167
157,PARA,VIACOM INC CLASS B,Consumer Discretionary,0.153895
158,TFC,TRUIST FINANCIAL CORP,Financials,0.151588
159,KR,KROGER,Consumer Staples,0.151483
160,AFL,AFLAC INC,Financials,0.150505
161,PXD,PIONEER NATURAL RESOURCE,Energy,0.150487
162,AMAT,APPLIED MATERIAL INC,Information Technology,0.149686
163,VRTX,VERTEX PHARMACEUTICALS INC,-,0.149116
164,PSA,PUBLIC STORAGE REIT,Financials,0.14869
165,CME,CME GROUP INC CLASS A,Financials,0.147208
166,VLO,VALERO ENERGY CORP,Energy,0.147076
167,CAH,CARDINAL HEALTH INC,Health Care,0.146936
168,GLW,CORNING INC,Information Technology,0.146691
169,PARA,CBS CORP CLASS B,Consumer Discretionary,0.146164
170,CI,CIGNA CORP,Health Care,0.146095
171,SE,SPECTRA ENERGY CORP,Energy,0.146007
172,SYK,STRYKER CORP,Health Care,0.145601
173,CCI,CROWN CASTLE INTERNATIONAL REIT CO,Financials,0.145077
174,APD,AIR PRODUCTS AND CHEMICALS INC,Materials,0.143558
175,MPC,MARATHON PETROLEUM CORP,Energy,0.143236
176,KMI,KINDER MORGAN INC,Energy,0.141607
177,SRE,SEMPRA ENERGY,Utilities,0.141442
178,EQR,EQUITY RESIDENTIAL REIT,Financials,0.139935
179,TEL,TE CONNECTIVITY LTD,Information Technology,0.139138
180,CMI,CUMMINS INC,Industrials,0.139096
181,INTU,INTUIT INC,Information Technology,0.138939
182,AON,AON PLC CLASS A,Financials,0.138922
183,BDX,BECTON DICKINSON,Health Care,0.137287
184,MHFI,S&P GLOBAL INC,Consumer Discretionary,0.136323
185,CB,CHUBB CORP,Financials,0.132907
186,MRO,MARATHON OIL CORP,Energy,0.132796
187,PCG,PG&E CORP,Utilities,0.131925
188,LUMN,LUMEN TECHNOLOGIES INC,Telecommunication Services,0.131537
189,ICE,INTERCONTINENTAL EXCHANGE INC,Financials,0.131407
190,LUV,SOUTHWEST AIRLINES,Industrials,0.131389
191,AMP,AMERIPRISE FINANCE INC,Financials,0.131386
192,NFLX,NETFLIX INC,Consumer Discretionary,0.131282
193,VFC,VF CORP,Consumer Discretionary,0.129829
194,PPL,PPL CORP,Utilities,0.129287
195,PCAR,PACCAR INC,Industrials,0.12887
196,DVN,DEVON ENERGY CORP,Energy,0.128318
197,HCN,HEALTH CARE REIT INC,Financials,0.128159
198,BHI,BAKER HUGHES INC,Energy,0.128149
199,SYY,SYSCO CORP,Consumer Staples,0.125763
200,BRCM,BROADCOM CORP CLASS A,Information Technology,0.125277
201,HES,HESS CORP,Energy,0.123392
202,LO,LORILLARD INC,Consumer Staples,0.12313
203,BEN,FRANKLIN RESOURCES INC,Financials,0.121858
204,AVGO,AVAGO TECHNOLOGIES LTD,Information Technology,0.12074
205,WDC,WESTERN DIGITAL CORP,Information Technology,0.120332
206,IP,INTERNATIONAL PAPER,Materials,0.120217
207,PRGO,PERRIGO PLC,-,0.120208
208,TROW,T ROWE PRICE GROUP INC,Financials,0.120126
209,HUM,HUMANA INC,Health Care,0.119113
210,WM,WASTE MANAGEMENT INC,Industrials,0.117946
211,SNDK,SANDISK CORP,Information Technology,0.117425
212,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.116249
213,PLD,PROLOGIS REIT INC,Financials,0.115813
214,STI,SUNTRUST BANKS INC,Financials,0.115582
215,NBL,NOBLE ENERGY INC,Energy,0.115448
216,APTV,APTIV PLC,Consumer Discretionary,0.114945
217,STX,SEAGATE TECHNOLOGY HOLDINGS PLC,Information Technology,0.114223
218,AVB,AVALONBAY COMMUNITIES REIT INC,Financials,0.113697
219,M,MACYS INC,Consumer Discretionary,0.113543
220,EIX,EDISON INTERNATIONAL,Utilities,0.113401
221,PEAK,HEALTHPEAK PROPERTIES INC,Financials,0.112204
222,VTR,VENTAS REIT INC,Financials,0.111783
223,MJN,MEAD JOHNSON NUTRITION,Consumer Staples,0.111654
224,MYL,MYLAN INC,Health Care,0.111398
225,CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,0.110266
226,AA,ALCOA INC,Materials,0.109649
227,BXP,BOSTON PROPERTIES REIT INC,Financials,0.107891
228,RAI,REYNOLDS AMERICAN INC,Consumer Staples,0.107818
229,CERN,CERNER CORP,Health Care,0.106916
230,VNO,VORNADO REALTY TRUST REIT,Financials,0.106305
231,SHW,SHERWIN WILLIAMS,Materials,0.106135
232,TYC,TYCO INTERNATIONAL LTD,Industrials,0.105912
233,DG,DOLLAR GENERAL CORP,Consumer Discretionary,0.105738
234,PH,PARKER-HANNIFIN CORP,Industrials,0.105126
235,ZBH,ZIMMER BIOMET HOLDINGS INC,Health Care,0.104481
236,ZTS,ZOETIS INC CLASS A,Health Care,0.103585
237,ED,CONSOLIDATED EDISON INC,Utilities,0.103197
238,GMCR,KEURIG GREEN MOUNTAIN INC,-,0.102837
239,MCO,MOODYS CORP,Financials,0.102578
240,A,AGILENT TECHNOLOGIES INC,Health Care,0.102529
241,STJ,ST JUDE MEDICAL,Health Care,0.101618
242,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.101556
243,ABC,AMERISOURCEBERGEN CORP,Health Care,0.101241
244,CCL,CARNIVAL CORP,Consumer Discretionary,0.100567
245,OMC,OMNICOM GROUP INC,Consumer Discretionary,0.100389
246,AZO,AUTOZONE INC,Consumer Discretionary,0.10021
247,WY,WEYERHAEUSER REIT,Financials,0.099486
248,ISRG,INTUITIVE SURGICAL INC,Health Care,0.09904
249,HIG,HARTFORD FINANCIAL SERVICES GROUP,Financials,0.098581
250,LB,L BRANDS INC,Consumer Discretionary,0.098522
251,HST,HOST HOTELS & RESORTS REIT INC,Financials,0.098144
252,BSX,BOSTON SCIENTIFIC CORP,Health Care,0.097923
253,IVZ,INVESCO LTD,Financials,0.097382
254,FISV,FISERV INC,Information Technology,0.096321
